Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Week,Day,DayOfWeek,IsWeekend,IsHoliday,7D_MA
1945,CA-2016-108581,2016-06-20,6/26/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.968,4,0.2,26.3912,2016-06,2016,25,20,0,0,0,125.58742857142832
1946,CA-2016-108581,2016-06-20,6/26/2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2,0.2,3.6288,2016-06,2016,25,20,0,0,0,122.28457142857117
1947,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2,0.0,6.468,2017-09,2017,35,2,5,1,0,124.33657142857116
1948,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0.0,3.462,2017-09,2017,35,2,5,1,0,31.287999999999744
1949,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262,2017-09,2017,35,2,5,1,0,60.8831428571426
1950,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0.0,3.7642,2017-09,2017,35,2,5,1,0,58.817428571428316
1951,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208,2017-09,2017,35,2,5,1,0,62.130571428571166
1952,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113,2017-09,2017,35,2,5,1,0,76.70228571428547
1953,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072,2017-09,2017,35,2,5,1,0,77.9211428571426
1954,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735,2017-09,2017,35,2,5,1,0,257.82257142857117
1955,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0.0,2.214,2017-09,2017,35,2,5,1,0,256.8768571428569
1956,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,2017-09,2017,35,2,5,1,0,254.51599999999976
1957,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,40.3128,2017-09,2017,35,2,5,1,0,276.6574285714283
1958,CA-2017-157987,2017-09-02,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0.0,7.704,2017-09,2017,35,2,5,1,0,275.3271428571426
1959,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0.0,7.776,2017-09,2017,36,10,6,1,0,249.35999999999976
1960,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0.0,14.6157,2017-09,2017,36,10,6,1,0,251.51571428571404
1961,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0.0,53.433,2017-09,2017,36,10,6,1,0,110.7214285714283
1962,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0.0,6.768,2017-09,2017,36,10,6,1,0,126.13285714285689
1963,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0.0,6.5808,2017-09,2017,36,10,6,1,0,94.09142857142832
1964,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0.0,11.703,2017-09,2017,36,10,6,1,0,73.65285714285689
1965,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0.0,17.1774,2017-09,2017,36,10,6,1,0,112.10571428571403
1966,CA-2017-110905,2017-09-10,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0.0,7.254,2017-09,2017,36,10,6,1,0,113.24571428571402
1967,CA-2017-165841,2017-12-21,12/28/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0.0,78.9516,2017-12,2017,51,21,3,0,0,148.67142857142832
1968,CA-2017-165841,2017-12-21,12/28/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0.0,20.155,2017-12,2017,51,21,3,0,0,116.19285714285687
1969,CA-2017-165841,2017-12-21,12/28/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912,2017-12,2017,51,21,3,0,0,123.85571428571403
1970,CA-2017-117485,2017-09-23,9/29/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.186,2017-09,2017,38,23,5,1,0,163.60571428571401
1971,CA-2017-140242,2017-05-06,5/11/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6408,2017-05,2017,18,6,5,1,0,160.96399999999974
1972,CA-2017-140242,2017-05-06,5/11/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,2017-05,2017,18,6,5,1,0,178.45742857142832
1973,CA-2014-148950,2014-12-14,12/19/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768,2014-12,2014,50,14,6,1,0,175.73228571428544
1974,CA-2014-148950,2014-12-14,12/19/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,2014-12,2014,50,14,6,1,0,135.86457142857117
1975,CA-2014-148950,2014-12-14,12/19/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885,2014-12,2014,50,14,6,1,0,130.93828571428546
1976,CA-2014-110408,2014-10-18,10/20/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0.0,11.0388,2014-10,2014,42,18,5,1,0,146.5854285714283
1977,CA-2014-110408,2014-10-18,10/20/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,0.0,362.687,2014-10,2014,42,18,5,1,0,304.15542857142833
1978,CA-2014-110408,2014-10-18,10/20/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,0.0,70.9644,2014-10,2014,42,18,5,1,0,381.2228571428569
1979,CA-2015-109939,2015-05-08,5/12/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248,2,0.2,0.5904,2015-05,2015,19,8,4,0,0,323.5805714285712
1980,CA-2016-112669,2016-04-14,4/14/2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228,2016-04,2016,15,14,3,0,0,456.21371428571405
1981,CA-2016-112669,2016-04-14,4/14/2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976,2016-04,2016,15,14,3,0,0,461.9394285714283
1982,CA-2015-119592,2015-12-14,12/16/2015,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0.0,1.8048,2015-12,2015,51,14,0,0,0,457.4742857142855
1983,CA-2014-122749,2014-12-03,12/9/2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0.0,134.3888,2014-12,2014,49,3,2,0,0,486.6157142857141
1984,CA-2014-164721,2014-11-25,11/27/2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0.0,93.0552,2014-11,2014,48,25,1,0,0,333.17714285714254
1985,CA-2014-164721,2014-11-25,11/27/2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072,2014-11,2014,48,25,1,0,0,258.605714285714
1986,CA-2014-164721,2014-11-25,11/27/2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,0.0,12.3096,2014-11,2014,48,25,1,0,0,261.6788571428569
1987,CA-2016-147417,2016-07-25,7/27/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968,2016-07,2016,30,25,0,0,0,334.0274285714283
1988,CA-2015-127509,2015-11-09,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17.22,3,0.0,7.9212,2015-11,2015,46,9,0,0,0,330.3479999999997
1989,CA-2015-127509,2015-11-09,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0.0,215.1198,2015-11,2015,46,9,0,0,0,476.150857142857
1990,CA-2015-127509,2015-11-09,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0.0,12.3234,2015-11,2015,46,9,0,0,0,411.3308571428569
1991,CA-2015-127509,2015-11-09,11/13/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,2015-11,2015,46,9,0,0,0,367.9679999999998
1992,CA-2017-111374,2017-02-24,2/28/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,2017-02,2017,8,24,4,0,0,365.2645714285712
1993,CA-2017-133648,2017-06-25,7/2/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64,2017-06,2017,25,25,6,1,0,371.59028571428547
1994,CA-2017-133648,2017-06-25,7/2/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348,2017-06,2017,25,25,6,1,0,166.6428571428569
1995,CA-2017-133648,2017-06-25,7/2/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,2017-06,2017,25,25,6,1,0,165.79771428571402
1996,US-2017-147221,2017-12-02,12/4/2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012,2017-12,2017,48,2,5,1,0,61.54628571428545
1997,US-2017-147221,2017-12-02,12/4/2017,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196,2017-12,2017,48,2,5,1,0,59.05085714285689
1998,CA-2014-131905,2014-02-06,2/9/2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.2,2014-02,2014,6,6,3,0,0,58.71657142857117
1999,CA-2014-131905,2014-02-06,2/9/2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0.0,42.0186,2014-02,2014,6,6,3,0,0,81.09571428571404
2000,CA-2014-131905,2014-02-06,2/9/2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0.0,42.0355,2014-02,2014,6,6,3,0,0,91.65428571428546
2001,CA-2017-166128,2017-04-11,4/18/2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0.0,21.9945,2017-04,2017,15,11,1,0,0,119.45514285714259
2002,CA-2017-166128,2017-04-11,4/18/2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,0.0,14.2324,2017-04,2017,15,11,1,0,0,123.82028571428545
2003,CA-2017-163510,2017-12-25,12/28/2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,2017-12,2017,52,25,0,0,0,95.43742857142831
2004,CA-2017-163510,2017-12-25,12/28/2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0.0,76.1125,2017-12,2017,52,25,0,0,0,137.67999999999975
2005,US-2017-143028,2017-04-11,4/18/2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2017-04,2017,15,11,1,0,0,137.16057142857116
2006,CA-2014-111150,2014-12-31,1/4/2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,0.0,11.5752,2014-12,2014,1,31,2,0,0,118.3134285714283
2007,CA-2014-111150,2014-12-31,1/4/2015,Standard Class,RW-19630,Rob Williams,Corporate,United States,Columbia,Missouri,65203,Central,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,0.0,16.1602,2014-12,2014,1,31,2,0,0,104.39628571428545
2008,CA-2017-165386,2017-08-03,8/4/2017,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744,2017-08,2017,31,3,3,0,0,102.02799999999976
2009,CA-2014-116407,2014-11-15,11/21/2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752,2014-11,2014,46,15,5,1,0,96.65142857142833
2010,CA-2014-116407,2014-11-15,11/21/2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424,2014-11,2014,46,15,5,1,0,130.52514285714258
2011,CA-2014-116407,2014-11-15,11/21/2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78,2014-11,2014,46,15,5,1,0,90.58885714285688
2012,CA-2015-155761,2015-12-11,12/11/2015,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964,2015-12,2015,50,11,4,0,0,111.82028571428545
2013,CA-2015-155761,2015-12-11,12/11/2015,Same Day,SC-20800,Stuart Calhoun,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,0.2,4.6344,2015-12,2015,50,11,4,0,0,114.20085714285688
2014,CA-2016-145905,2016-09-18,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0.0,84.2352,2016-09,2016,37,18,6,1,0,157.55085714285687
2015,CA-2016-145905,2016-09-18,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13.08,2,0.0,6.0168,2016-09,2016,37,18,6,1,0,133.22342857142831
2016,CA-2016-145905,2016-09-18,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,2016-09,2016,37,18,6,1,0,261.2028571428569
2017,CA-2015-113110,2015-03-19,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,2015-03,2015,12,19,3,0,0,216.1331428571426
2018,CA-2015-113110,2015-03-19,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,92404,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0.0,6.8714,2015-03,2015,12,19,3,0,0,214.66514285714263
